0.8753611111111113, 0.8715222222222222, 0.9086333333333334, 0.9020222222222222, 0.8957777777777778, 0.8823166666666666, 0.8812555555555557, 0.873761111111111, 0.8876222222222222, 0.8829000000000001
0.8830833333333332, 0.8905333333333333, 0.8989777777777777, 0.885288888888889, 0.8836333333333333, 0.8993333333333333, 0.8907277777777778, 0.9092444444444444, 0.8938166666666667, 0.9009666666666667
0.8969055555555555, 0.8922333333333332, 0.8966, 0.902711111111111, 0.8953444444444445, 0.9083555555555556, 0.8963222222222222, 0.8810888888888888, 0.8898388888888888, 0.8990888888888888
0.9014611111111113, 0.8908888888888888, 0.8679666666666668, 0.8825277777777779, 0.8782, 0.8829, 0.8777333333333334, 0.8983666666666668, 0.8950611111111111, 0.8922777777777777
0.9017222222222223, 0.901227777777778, 0.9036722222222223, 0.8938111111111111, 0.8764944444444445, 0.8887444444444444, 0.8730611111111111, 0.8768166666666667, 0.8854500000000001, 0.8928222222222223
0.87965, 0.8880111111111112, 0.8949666666666667, 0.8944444444444444, 0.8807055555555556, 0.8799444444444446, 0.9008777777777779, 0.8740611111111112, 0.8967444444444445, 0.8911333333333333
0.883288888888889, 0.8885944444444445, 0.8967444444444445, 0.9013666666666668, 0.8784444444444445, 0.8820444444444444, 0.8942111111111111, 0.8738444444444444, 0.890288888888889, 0.8926
0.8799055555555555, 0.8789777777777779, 0.8933111111111112, 0.8944222222222222, 0.8635944444444446, 0.8975222222222222, 0.8846277777777778, 0.8902666666666668, 0.8793444444444444, 0.8796499999999998
0.8990111111111112, 0.8909777777777778, 0.8997555555555556, 0.8844555555555556, 0.8732888888888889, 0.8731999999999999, 0.8809666666666667, 0.8787444444444446, 0.8762555555555556, 0.8761666666666665
0.8961611111111111, 0.8895000000000002, 0.8706500000000001, 0.8950055555555555, 0.8770500000000001, 0.8806, 0.8952888888888888, 0.8711777777777777, 0.8843388888888889, 0.8808722222222223
