0.8622333333333334, 0.8645999999999998, 0.8166, 0.8115666666666667, 0.8235111111111111, 0.8757944444444444, 0.8903666666666668, 0.9071555555555555, 0.9155111111111112, 0.827811111111111
0.8814166666666667, 0.9219777777777778, 0.8796777777777777, 0.8025388888888889, 0.8489277777777778, 0.8646, 0.9024555555555556, 0.8549388888888889, 0.8498111111111111, 0.3023666666666667
0.8949277777777777, 0.8851277777777777, 0.8812277777777778, 0.8881333333333333, 0.87815, 0.8748388888888889, 0.8899944444444443, 0.8888666666666667, 0.9006111111111111, 0.9195333333333333
0.8681333333333334, 0.8312277777777777, 0.72495, 0.9198, 0.9209888888888889, 0.8616111111111112, 0.8753055555555556, 0.8499111111111111, 0.8835, 0.895661111111111
0.8838277777777779, 0.9125444444444444, 0.8840611111111111, 0.7346555555555555, 0.9244222222222223, 0.9353333333333333, 0.9013222222222222, 0.8617833333333333, 0.897, 0.894255555555555
0.9023000000000001, 0.9047944444444445, 0.9161333333333335, 0.9321111111111111, 0.8715388888888889, 0.8383944444444444, 0.8459222222222222, 0.875388888888889, 0.9056166666666667, 0.9140555555555556
0.8005055555555555, 0.7235777777777777, 0.9215555555555556, 0.8760333333333333, 0.8167388888888888, 0.860488888888889, 0.9159444444444444, 0.9122888888888888, 0.8270833333333334, 0.8876666666666666
0.9154111111111112, 0.8940722222222224, 0.9002333333333332, 0.9160666666666666, 0.8842277777777778, 0.8783555555555556, 0.8079333333333334, 0.8830722222222223, 0.9196166666666665, 0.8908333333333334
0.8670111111111111, 0.8790833333333333, 0.7993055555555555, 0.8585611111111112, 0.8313277777777778, 0.8757333333333333, 0.8922999999999999, 0.8679722222222223, 0.9117722222222222, 0.8173166666666667
0.9103055555555556, 0.8670666666666667, 0.8259666666666667, 0.9057777777777778, 0.8096666666666668, 0.8164888888888888, 0.861488888888889, 0.8395277777777779, 0.790011111111111, 0.9048777777777777
